Efecto: Crea un animal natural, imitando a una especie existente. El ser estará bajo el control absoluto del hechicero, quien podrá darle órdenes a través del lazo místico que les une. La criatura creada debe de ser un animal con Gnosis 0 y de una raza que exista en el mundo (por ejemplo osos, conejos, elefantes...). El conjuro permite crear un solo ser (nivel 5 como máximo), o repartir los niveles que confiere entre varias criaturas. Las creaciones tendrán todos sus instintos y habilidades naturales. Como referencia, el hechicero debe utilizar los animales del Capítulo 25.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;60;180;240;300;;;
Int. R.;8;10;13;15;;;
Base: 2 niveles.;;;;;;;
Intermedio: 10 niveles.;;;;;;;
Avanzado: 20 niveles.;;;;;;;
Arcano: 50 niveles.;;;;;;;
Mantenimiento: 10 / 10 / 15 / 15;;;;;;;
Forma Espiritual;;;;;;;
Nivel: 52;;/Acción: Activa;;/Tipo: Efecto;;;
Coste: 100;;;;;;;
Efecto: Transforma la forma física de un individuo en materia espiritual. Mientras se encuentre en este estado, aplicará las reglas descritas en el grado;;;;;;;
del conjuro como si fuera un ser espiritual (Capítulo 26).;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;100;120;140;160;;;
Int. R.;8;11;13;16;;;
Base: El personaje se vuelve intangible ante cualquier materia o ataque no basado en energía.;;;;;;;
Intermedio: Como en grado base pero el personaje también carece de necesidades físicas.;;;;;;;
Avanzado: Como en grado intermedio pero el personaje obtiene invisibilidad espiritual.;;;;;;;
Arcano: Como en grado avanzado pero el personaje también obtiene el poder Interacción con el mundo.;;;;;;;
Mantenimiento: 10 / 15 / 15 / 20;;;;;;;
Libre Acceso Nivel: 1-50;;;;;;;
1  6 4;;;;;;;
83.165.181.63;;;;;;;
Control Natural;;;;;;;
Nivel: 56 /Acción: Activa /Tipo: Anímico;;;;;;;
Efecto: Por medio de este hechizo, el mago obtiene el dominio absoluto de un miembro de una raza natural con Gnosis 0, como animales, plantas o incluso seres humanos normales. El brujo podrá transmitir sus órdenes directamente por la conexión mística que crea con el afectado, sin la necesidad de hablarle o de que este le entienda. Para resistir los efectos del hechizo es necesario superar una RM (dado que se controla la esencia del sujeto y no su mente, no le es posible utilizar su RP). El individuo subyugado tendrá derecho a un nuevo control por día, y en cada ocasión en la que la reciba una orden que vaya completamente en contra de su naturaleza. Ante una petición que ponga su vida en peligro o le obligue a matar a alguien querido, podrá aplicar un bono de +20 a su RM.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;100;180;240;300;;;
Int. R.;8;10;12;15;;;
Base: RM 80.;;;;;;;
Intermedio: RM 120.;;;;;;;
Avanzado: RM 150.;;;;;;;
Arcano: RM 180.;;;;;;;
Mantenimiento: 20 / 40 / 50 / 60 /Diario;;;;;;;
Libre Acceso Nivel: 1-50;;;;;;;
Inducción de Estados;;;;;;;
Nivel: 60;;/Acción: Activa;;/Tipo: Anímico;;;
Efecto: Mediante la manipulación del alma, se imbuye al objetivo del conjuro en cualquiera de los estados genéricos descritos en el Capítulo 14 (con excepción de muerte). El brujo elige el momento de lanzamiento del hechizo cual desea provocar, cuya duración dependerá de las reglas generales en cada caso. Para resistirse, es necesario superar una RM. Si los estados inducidos son Coma o Paralización completa, el afectado puede añadir un bono de +40 a su tirada.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;100;180;240;300;;;
Int. R.;8;10;12;15;;;
Base: RM 100.;;;;;;;
Intermedio: RM 140.;;;;;;;
Avanzado: RM 180.;;;;;;;
Arcano: RM 200.;;;;;;;
Mantenimiento: No;;;;;;;
Devolver al Flujo;;;;;;;
Nivel: 62;;/Acción: Activa;;/Tipo: Anímico;;;
Efecto: Este conjuro afecta a un espíritu devolviéndolo al más allá. Permite influenciar tanto a almas muertas que esperan “El Llamamiento” como a criaturas de naturaleza espiritual. Salvo si la entidad tiene un Gnosis lo suficientemente elevado que le permita regresar al mundo, su esencia desaparecerá al llegar al más allá. En el caso de No Muertos, dado que sus almas ya no pertenecen al mundo, son automáticamente destruidas.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;100;180;240;300;;;
Int. R.;8;10;12;15;;;
Base: RM 120.;;;;;;;
Intermedio: RM 160.;;;;;;;
Avanzado: RM 180.;;;;;;;
Arcano: RM 220.;;;;;;;
Mantenimiento: No;;;;;;;
Libre Acceso Nivel: 1-70;;;;;;;
Escudar;;;;;;;
Nivel: 66;;/Acción: Activa;/Tipo: Automático;;;;
Efecto: Encanta una cierta zona, haciéndola impenetrable para un determinado tipo de ser. En el momento de lanzar el hechizo, el mago debe elegir a qué clase de seres les estará vedado el acceso, aunque tendrá libertad absoluta para seleccionar a tantos como desee. Podría, por ejemplo, prohibir el paso sólo a los elementales de fuego o permitir únicamente la entrada de humanos. La zona afectada no podrá tener una extensión mayor de lo que indique el grado del conjuro, o el doble en longitud si tiene forma de muro. Es decir, si lanza el conjuro en grado base el hechicero puede elegir entre que la zona tenga 20 metros de radio o una longitud de 40 metros en línea.;;;;;;;
Cualquier ser que tenga el paso vedado y que no supere una RM no será capaz de atravesar el escudo. Alguien que haya fallado el control tiene derecho a repetir la tirada una vez por hora. Si alguno de estos seres ya se encontraba en el interior de una zona escudada cuando el conjuro fue lanzado, podrá moverse libremente por ella hasta que salga y pretenda volver a entrar. Escudar;;;;;;;
permanece estático en el lugar donde es lanzado.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;120;180;240;300;;;
Int. R.;8;10;13;15;;;
Base: RM 120 / 20 metros de radio.;;;;;;;
Intermedio: RM 160 / 30 metros de radio.;;;;;;;
Avanzado: RM 180 / 40 metros de radio.;;;;;;;
Arcano: RM 200 / 50 metros de radio.;;;;;;;
Mantenimiento: 15 / 20 / 25 / 30 /Diario;;;;;;;
Libre Acceso Nivel: 1-70;;;;;;;
Control Sobrenatural;;;;;;;
Nivel: 70;;/Acción: Activa;;/Tipo: Anímico;;;
Efecto: Por medio de este conjuro, el hechicero obtiene el control absoluto de un espíritu o de un Ser Entre Mundos. El brujo podrá transmitir sus órdenes directamente, por la conexión mística que crea con la entidad. Para resistir los efectos de este conjuro, es necesario que la entidad supere una RM (dado que se controla la esencia de la criatura, no es posible utilizar su RP). El ser tendrá derecho a una nueva Resistencia por día, y en cada ocasión en la que las órdenes recibidas vayan completamente en contra de su comportamiento.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;120;180;240;300;;;
Int. R.;8;10;13;15;;;
Base: RM 100.;;;;;;;
Intermedio: RM 120.;;;;;;;
Avanzado: RM 140.;;;;;;;
Arcano: RM 180.;;;;;;;
Mantenimiento: 25 / 40 / 50 / 60 /Diario;;;;;;;
Compartir Esencia;;;;;;;
Nivel: 72;;/Acción: Activa;;/Tipo: Anímico;;;
Efecto: El mago ata la esencia de dos individuos, formando una unidad indivisible. De este modo, cualquier daño o efecto espiritual que reciba uno de los afectados, lo sufrirán igualmente los demás. En el caso de los conjuros anímicos, se usará la RM más elevada. Si se ata la esencia de un ser normal con otro de acumulación de daño, el primero sólo sufrirá una quinta parte del daño recibido por la criatura. En el caso de que alguno de los blancos del;;;;;;;
conjuro quiera resistirse deberá superar una RM.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;140;180;240;300;;;
Int. R.;8;10;12;15;;;
Base: Presencia máxima 100 / RM 120.;;;;;;;
Intermedio: Presencia máxima 140 / RM 140.;;;;;;;
Avanzado: Presencia máxima 200 / RM 170.;;;;;;;
Arcano: Presencia máxima 260 / RM 200.;;;;;;;
Mantenimiento: 15 / 20 / 25 / 30 /Diario;;;;;;;
1  6 5;;;;;;;
Libre Acceso Nivel: 1-80;;;;;;;
Transmigrar Almas;;;;;;;
Nivel: 76 /Acción: Activa /Tipo: Anímico;;;;;;;
Efecto: Otorga al hechicero la capacidad de transportar un alma de un cuerpo a otro. A todos los efectos, permite abandonar su antigua forma para tomar una nueva, conservando únicamente las capacidades intelectuales y anímicas. El alma puede ser ubicada tanto en cuerpos inanimados (piedras, espadas, etc...) como en seres vivos. Por naturaleza, el espíritu adquiere las limitaciones físicas de su nuevo cuerpo, aunque podrá sobrevivir mientras su carcasa no sea destruida. Si su nueva forma no tiene necesidades, el individuo podrá subsistir sin ellas. Si, por ejemplo, se transmigra a una piedra, el afectado no será consciente de qué hay en su entorno ni podrá moverse, pero en el caso de que la roca sea destruida, sería equivalente a que su cuerpo muriese. Si se introduce en un cuerpo sin vida, pero conservado en buenas condiciones, este volverá a vivir, al imbuírsele el alma de la que carecía.;;;;;;;
Si el cuerpo en el que se introduce ya tuviese alma, esta tratará naturalmente de resistirse a la intrusa. Para calcular el resultado de la lucha espiritual por el dominio, deberá realizarse un control comparativo entre ambas presencias. Cada una deberá lanzar un D100 y sumar el resultado a su presencia base (sin admitir la Tirada Abierta). Si la diferencia es superior a 100, el ganador habrá consumido a su antagonista y tomará el control del cuerpo para siempre. Si la diferencia es mayor de 50, el alma más débil permanecerá dormida indefinidamente hasta que algo la haga despertar. Finalmente, si es inferior a 50, la vencedora obtendrá un control temporal del cuerpo, aunque la más débil permanecerá despierta y tendrá derecho a un nuevo control al finalizar el día. Tanto el alma afectada como el cuerpo en el que se desea introducir, tendrán derecho a resistirse superando una RM. Este conjuro permite transmigrar cualquier clase de alma que esté presente ante el mago, lo que incluye espíritus fallecidos que aún esperan El Llamamiento, pero no trae de vuelta espíritus del más allá. Si un espíritu sobrenatural es encerrado en un cuerpo físico, pierde;;;;;;;
sus poderes anímicos, reduciendo si es preciso su nivel.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;180;240;300;540;;;
Int. R.;9;12;15;18;;;
Base: RM 100 / Presencia máxima 60;;;;;;;
Intermedio: RM 140 / Presencia máxima 100;;;;;;;
Avanzado: RM 160 / Presencia máxima 140;;;;;;;
Arcano: RM 200 / Presencia máxima 180;;;;;;;
Mantenimiento: No;;;;;;;
Libre Acceso Nivel: 1-80;;;;;;;
Existencia Espiritual;;;;;;;
Nivel: 80;;/Acción: Activa;;/Tipo: Efecto;;;
Efecto: Permite al mago trascender a un estado espiritual, abandonando definitivamente su cuerpo físico. A partir de ese momento, dejará de ser una criatura natural o entre mundos y pasará a convertirse en ente espiritual con Gnosis 25, gozando de todas las ventajas que ello conlleva. Adicionalmente, obtendrá PD extras, que podrá usar para elegir entre Habilidades Naturales y Poderes de Creación de Seres, descritas en el Capítulo 26. También permite escoger PD en desventajas y penalizadores para obtener puntos adicionales. Ten en cuenta que el exceso de PD aumenta el nivel del hechicero; al usar este conjuro, el hechicero sume automáticamente un nivel (al convertirse en un ente espiritual) más otro adicional por cada 100 PD que obtenga sin desventajas.;;;;;;
Este conjuro sólo funciona sobre seres naturales y seres entre mundos, por lo que no podrá ser lanzado sobre espíritus para incrementar sus habilidades nuevamente. En el caso de que un ser espiritual se reencarne de nuevo en una forma física, perderá de manera automática las ventajas y poderes que haya;;;;;;;
obtenido mediante este hechizo.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;250;500;1.000;2.500;;;
Int. R.;10;13;15;17;;;
Base: Hasta 100 PD opcionales en desventajas.;;;;;;;
Intermedio: +100;PD / hasta 100 PD opcionales en desventajas.;;;;;;
Avanzado: +200 PD / hasta 200 PD opcionales en desventajas.;;;;;;;
Arcano: +300 PD / hasta 200 PD opcionales en desventajas.;;;;;;;
Mantenimiento: No;;;;;;;
Alta Magia;;;;;;;
Creación de Espíritus;;;;;;;
Nivel: 82 /Acción: Activa /Tipo: Efecto;;;;;;;
Efecto: Mediante su magia, el brujo crea un ente espiritual bajo su completo dominio. El ser debe ser desarrollado como un Espíritu, usando los poderes y limitaciones de dichos seres del Capítulo 26. La criatura tendrá PD y, para calcular su nivel máximo, se emplean las mismas reglas que en el conjuro Crear;;;;;;;
Ser de la vía de Creación.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;250;350;500;700;;;
Int. R.;10;12;14;16;;;
Base: Nivel 1.;;;;;;;
Intermedio: Nivel 3.;;;;;;;
Avanzado: Nivel 6.;;;;;;;
Arcano: Nivel 10.;;;;;;;
Mantenimiento: 50 / 70 / 100 / 140 /Diario;;;;;;;
Libre Acceso Nivel: 1-90;;;;;;;
Atar Esencia Vital;;;;;;;
Nivel: 86;;/Acción: Activa;;/Tipo: Anímico;;;
Efecto: Este conjuro esconde un alma en un contenedor físico, sin desligarla completamente de su forma original. El afectado seguirá actuando a través de su antiguo cuerpo con libertad, puesto que sigue existiendo un vínculo con su alma, aunque este no será más que una carcasa vacía inmortal, ya que su esencia vital se encuentra a salvo en otro lugar. No obstante, el hecho de que no muera no significa que sea invulnerable. El cuerpo no es inmune a los críticos y estos podrán incapacitarle por completo. Además, aunque es incapaz de perecer a causa de la pérdida de puntos de vida, si estos se reducen hasta el estado de muerte, su cuerpo se convierte en una cáscara sin vida que sólo se curará con habilidades sobrenaturales. La carcasa sin alma será inmune a los efectos místicos de carácter anímico, es decir, que afecten directamente a su esencia. Por el contrario, el contenedor sí es vulnerable, y si este es destruido el personaje morirá automáticamente. Dado que sigue existiendo un lazo entre el cuerpo y el objeto que sirve como escondite para el alma, estos no pueden separarse a mucha distancia a riesgo de que se rompa la unión y el individuo fallezca. Dicha distancia es determinada por el grado del conjuro. Si alguien quiere resistirse a este efecto, deberá superar una RM, pero una vez fallada, no tendrá derecho a repetirla mientras no se ponga en contacto físico con el contenedor.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;200;300;400;500;;;
Int. R.;10;12;14;16;;;
Base: RM 100 / 1 kilómetro de distancia.;;;;;;;
Intermedio: RM 120 / 5 kilómetros de distancia.;;;;;;;
Avanzado: RM 140 / 50 kilómetros de distancia.;;;;;;;
Arcano: RM 160 / 150 kilómetros de distancia.;;;;;;;
Mantenimiento: No;;;;;;;
Libre Acceso Nivel: 1-90;;;;;;;
Verdor;;;;;;;
Nivel: 90;;/Acción: Activa;;/Tipo: Efecto;;;
Efecto: El hechicero une su espíritu con las criaturas más naturales de la creación: los animales y las plantas, obteniendo el poder de extenderlos por todo el mundo. Verdor crea vida vegetal y animal al antojo del lanzador. La vegetación y los animales aparecerán en el mismo instante en el que se lanza este hechizo, sin importar las condiciones climatológicas de la zona; el brujo podría crear una selva incluso en mitad de un desierto (aunque eso no implica que sobreviviese durante un periodo prolongado en tales condiciones). Los animales y plantas deben ser de especies y razas existentes.;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;250;450;600;750;;;
Int. R.;10;12;13;16;;;
Base: 10 kilómetros de radio.;;;;;;;
Intermedio: 150 kilómetros de radio.;;;;;;;
Avanzado: 350 kilómetros de radio.;;;;;;;
Arcano: 600 kilómetros de radio.;;;;;;;
Mantenimiento: No;;;;;;;
Magia Divina;;;;;;;
Dominio de la Vida;;;;;;;
Nivel: 92 /Acción: Activa /Tipo: Automático;;;;;;;
Efecto: El lanzador controla parte de la esencia del mundo, obteniendo el dominio absoluto de todos los Seres Naturales que se encuentren a su alrededor. Podrá transmitir sus órdenes directamente por la conexión mística que mantiene con los afectados, sin la necesidad de estar junto a ellos. Para resistirse, es necesario superar una RM (dado que controla la esencia misma de las criaturas, no es posible utilizar la RP). Los afectados tendrán derecho a una nueva Resistencia por día, y en cada ocasión en la que las órdenes recibidas;;;;;;;
vayan completamente en contra de su comportamiento.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;300;500;750;1.000;;;
Int. R.;10;13;15;18;;;
Base: RM 100 / 100 kilómetros de radio.;;;;;;;
Intermedio: RM 130 / 500 kilómetros de radio.;;;;;;;
Avanzado: RM 160 / 1.500 kilómetros de radio.;;;;;;;
Arcano: RM 200 / 2.500 kilómetros de radio.;;;;;;;
Mantenimiento: 60 / 75 / 85 / 100 /Diario;;;;;;;
Libre Acceso Nivel: 1-100;;;;;;;
Resurrección;;;;;;;
Nivel: 96 /Acción: Activa /Tipo: Efecto;;;;;;;
Efecto: Este conjuro arranca del más allá un alma muerta, devolviéndola a la vida. La dificultad del hechizo depende del tiempo que haya transcurrido desde el momento en el que esta falleció, ya que cuanto mayor sea el periodo, el espíritu se encontrará mucho más disperso y arraigado en el flujo de las almas. Este hechizo sólo permite traer el alma, pero no podrá atarla por sí solo a su cuerpo ni sanarlo. Para hacer completamente efectiva una resurrección, deberá trasladarse el espíritu a un cuerpo apropiado mediante el conjuro Transmigrar el Alma. Existe la posibilidad de que el tiempo que ha pasado en el más allá haya afectado de forma irreparable al alma, por lo que queda en manos del Director de Juego limitar de algún modo los recuerdos y conocimientos del individuo. No es posible resucitar un alma que ya se haya reencarnado o que fuese destruida. Por base, el alma resucitada no podrá tener una presencia superior ni su muerte superar el plazo de tiempo que determine el grado del conjuro.;;;;;;;
